ID,발송일,"발송채널 (noti : 네이버앱, npay: 페이앱)",서비스명,발송 문구,발송회원수,클릭회원수,클릭율,클릭까지 소요된 평균 분(Minutes)
522,2024-06-04,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,104807,5974,5.7,1014.404252
523,2024-06-04,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,6188,336,5.43,1265.1875
524,2024-06-04,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,29523,2338,7.919,1780.513687
525,2024-06-04,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,4156,446,10.731,1281.876682
526,2024-06-04,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,58619,913,1.558,2207.575027
527,2024-06-04,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119765,1090,0.91,3089.033028
528,2024-06-04,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,20986,785,3.741,1478.91465
529,2024-06-04,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,2264,229,10.115,2547.799127
530,2024-06-05,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,30228,2311,7.645,1893.452185
531,2024-06-05,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119671,1308,1.093,2390.414373
532,2024-06-05,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,23845,1531,6.421,1437.836708
533,2024-06-05,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,25257,2936,11.625,1272.045981
534,2024-06-05,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5660,278,4.912,1173.053957
535,2024-06-05,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59787,1056,1.766,2365.186553
536,2024-06-05,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,2568,231,8.995,2253.917749
537,2024-06-05,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,126412,10942,8.656,1378.213032
538,2024-06-05,noti,신용점수조회,(광고) 연체기록이 삭제되면 더 좋은 조건으로 금융생활이 가능해요. 신용회복 지원정책 확인하러 가기 👉,279567,8745,3.128,1348.385706
539,2024-06-05,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3865,410,10.608,1190.334146
540,2024-06-06,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,26649,1060,3.978,1266.858491
541,2024-06-06,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3684,392,10.641,1243.688776
542,2024-06-06,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,139817,7222,5.165,1275.912905
543,2024-06-06,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,26846,2074,7.726,1571.245902
544,2024-06-06,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4866,234,4.809,1001.760684
545,2024-06-06,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,2453,204,8.316,1720.622549
546,2024-06-06,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59778,1064,1.78,2168.408835
547,2024-06-06,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,27883,1779,6.38,1236.920742
548,2024-06-06,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119623,1361,1.138,1975.823659
549,2024-06-07,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4531,246,5.429,1294.219512
550,2024-06-07,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59763,1045,1.749,2491.782775
551,2024-06-07,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119591,1244,1.04,2250.106109
552,2024-06-07,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,19986,1586,7.936,1582.20681
553,2024-06-07,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,2968,317,10.681,1375.977918
554,2024-06-07,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,2122,145,6.833,2098.103448
555,2024-06-07,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,133961,9504,7.095,856.6420455
556,2024-06-07,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,25955,1157,4.458,1188.370787
557,2024-06-07,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,28378,2087,7.354,1015.348826
558,2024-06-10,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,28437,2623,9.224,994.2847884
559,2024-06-10,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119259,1709,1.433,1880.194851
560,2024-06-10,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59718,1133,1.897,1955.759929
561,2024-06-10,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,17400,998,5.736,1200.006012
562,2024-06-10,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1397,98,7.015,1845.459184
563,2024-06-10,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,6483,330,5.09,588.4060606
564,2024-06-10,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,25498,1599,6.271,1137.140088
565,2024-06-10,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,2146,167,7.782,1050.802395
566,2024-06-10,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,126527,10406,8.224,995.4455122
567,2024-06-11,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,27140,1903,7.012,967.5911718
568,2024-06-11,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5673,274,4.83,569.5693431
569,2024-06-11,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,119207,1188,0.997,1843.815657
570,2024-06-11,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,26944,1267,4.702,856.4143646
571,2024-06-11,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3456,334,9.664,844.3742515
572,2024-06-11,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1687,104,6.165,1362.221154
573,2024-06-11,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,118933,4622,3.886,893.9286023
574,2024-06-11,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,24140,779,3.227,1120.774069
575,2024-06-11,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59764,1013,1.695,1783.056269
576,2024-06-12,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3523,328,9.31,789.4786585
577,2024-06-12,noti,신용대출비교,(광고) 🎉 축하드려요. 💸 혜택 두배  첫달 금리 4% 혜택 대상자에요.,59669,962,1.612,1454.127859
578,2024-06-12,noti,신용대출비교,(광고) 🎉 햇살론 2 000만원 받으면  최대 66 670원 이자 지원금을 드려요. ,118868,1876,1.578,1415.622601
579,2024-06-12,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,23218,912,3.928,687.2686404
580,2024-06-12,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5460,263,4.817,862.1178707
581,2024-06-12,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,112664,6592,5.851,907.6873483
582,2024-06-12,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1650,88,5.333,330.9545455
583,2024-06-12,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,26320,1819,6.911,1030.020341
584,2024-06-12,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,26778,1701,6.352,648.7254556
585,2024-06-13,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1280,70,5.469,860.9285714
586,2024-06-13,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,13667,671,4.91,507.1371088
587,2024-06-13,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,14451,787,5.446,638.7052097
588,2024-06-13,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,213696,7027,3.288,925.1470044
589,2024-06-13,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,26065,1893,7.263,1090.461701
590,2024-06-13,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5298,220,4.153,698.5954545
591,2024-06-13,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3615,384,10.622,966.5182292
592,2024-06-14,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1438,90,6.259,697.3666667
593,2024-06-14,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,278570,10688,3.837,728.8008046
594,2024-06-14,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,16270,1246,7.658,405.6982343
595,2024-06-14,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,11901,828,6.957,471.2439614
596,2024-06-14,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3257,312,9.579,849.0576923
597,2024-06-14,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5275,217,4.114,728.640553
598,2024-06-14,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,24001,1595,6.646,999.7786834
599,2024-06-17,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1992,153,7.681,1408.424837
600,2024-06-17,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,7694,478,6.213,627.7405858
601,2024-06-17,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1030,61,5.922,1235.180328
602,2024-06-17,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,16403,1079,6.578,1516.636701
603,2024-06-17,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,256448,15912,6.205,1260.651395
604,2024-06-17,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,18653,1629,8.733,976.6279926
605,2024-06-17,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,13453,1117,8.303,863.2130707
606,2024-06-18,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1390,93,6.691,1550.709677
607,2024-06-18,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,23933,2124,8.875,1095.659134
608,2024-06-18,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,13797,854,6.19,724.0234192
609,2024-06-18,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,6690,449,6.712,620.4988864
610,2024-06-18,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3004,335,11.152,814.4776119
611,2024-06-18,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,19331,1232,6.373,715.0462662
612,2024-06-18,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,263289,10197,3.873,1104.895754
613,2024-06-19,noti,신용대환대출,(광고) 첫달 금리 최대 -4% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,3105,357,11.498,750.2745098
614,2024-06-19,noti,주택담보대출비교,"(광고)  6월 19일 주담대 최저금리는 3.38%예요. 🤔""나는 얼마나 아낄수 있을까?"" 🧐2분 만에 한도 조회 GO 🚴‍♀️",472480,58126,12.302,3226.642346
615,2024-06-19,noti,신용대출비교,(광고) 마통 3 000만원 뚫으면  1만원 이자지원 받을 수 있대요. 🎉 ,19051,1544,8.105,857.3341969
616,2024-06-19,noti,신용대출비교,(광고) 198만명이 대출조회만 하고도  1000원 받았대요. 🎉 지금 한도 알아볼까요? ,13005,1015,7.805,694.3389163
617,2024-06-19,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,6054,341,5.633,852.3020528
618,2024-06-19,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,26578,2664,10.023,971.1696697
619,2024-06-19,noti,신용대출비교,(광고) 앗! 7월부터 대출한도가 줄어든대요. 지금 대출받으면 이자지원금 두 배에요. 💸,231015,14345,6.21,1236.90352
620,2024-06-19,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2023년 나의 신용분석 리포트 받으세요!,1507,91,6.038,1149.230769
